registration_year,state,vehicle_make_&_model,vehicle_count
2019,VA,MINI COUNTRYMAN,21
2019,VA,MITSUBISHI I-MIEV,14
2019,VA,MITSUBISHI OUTLANDER,47
2019,VA,NISSAN LEAF,197
2019,VA,POLARIS ASPHALT,2
2019,VA,POLARIS GEM,19
2019,VA,PORSCHE CAYENNE,47
2019,VA,PORSCHE PANAMERA,34
2019,VA,SMART EQ FORTWO,14
2019,VA,SMART FORTWO,3
2019,VA,SMART FORTWO ELECTRIC DRIVE,24
2019,VA,SUBARU CROSSTREK,11
2019,VA,TESLA MODEL 3,378
2019,VA,TESLA MODEL S,258
2019,VA,TESLA MODEL X,179
2019,VA,TESLA ROADSTER,13
2019,VA,TH!NK CITY,1
2019,VA,TIANJIN QINGYUAN ELECTRIC VEHICLE CO MILES ZX40ST,1
2019,VA,TOYOTA PRIUS PLUG-IN,156
2019,VA,TOYOTA PRIUS PRIME,232
2019,VA,TOYOTA RAV4,2
2019,VA,VOLKSWAGEN E-GOLF,30
2019,VA,VOLVO S60,8
2019,VA,VOLVO S90,11
2019,VA,VOLVO XC60,36
2019,VA,VOLVO XC90,61
2019,WA,Audi A3 Plug In,819
2019,WA,Audi e-tron,157
2019,WA,Azure Transit Connect,28
2019,WA,BMW 3-Series Plug in,483
2019,WA,BMW 5-Series Plug in,485
2019,WA,BMW 7-Series Plug in,61
2019,WA,BMW X5,696
2019,WA,BMW i3,980
2019,WA,BMW i3 REx,1402
2019,WA,BMW i8,369
2019,WA,Cadillac CT6,63
2019,WA,Cadillac ELR,341
2019,WA,Chevrolet Bolt EV,1992
2019,WA,Chevrolet Spark,679
2019,WA,Chevrolet Volt,2708
2019,WA,Chrysler Pacifica,1295
2019,WA,Fiat 500e,1091
2019,WA,Fisker Karma,106
2019,WA,Ford C-Max Energi,1847
2019,WA,Ford Focus EV,831
2019,WA,Ford Fusion Energi,1958
2019,WA,Honda Accord Plug In,40
2019,WA,Honda Clarity Plug In,1236
2019,WA,Hyundai Ioniq EV,20
2019,WA,Hyundai Ioniq Plug In,126
2019,WA,Hyundai Kona Electric,33
2019,WA,Hyundai Sonata Plug In,267
2019,WA,Jaguar I-Pace,189
2019,WA,Kia Niro EV,229
2019,WA,Kia Niro Plug In,804
2019,WA,Kia Optima Plug In,426
2019,WA,Kia Soul EV,1218
2019,WA,Mercedes B-Class Electric,254
2019,WA,Mercedes C350e Plug In,55
2019,WA,Mercedes GLC 350e Hybrid,150
2019,WA,Mercedes GLE55e,119
2019,WA,Mercedes S550e,12
2019,WA,Mini Countryman Plug In,386
2019,WA,Mitsubishi Outlander Plug In,685
2019,WA,Mitsubishi i,337
2019,WA,Nissan Leaf,2850
2019,WA,Porsche 918 Spyder,6
2019,WA,Porsche Cayenne S E-Hybrid,417
2019,WA,Porsche Panamera S E-Hybrid,256
2019,WA,Smart forTwo EV,664
2019,WA,Smart forTwo EV Cabrio,20
2019,WA,Subaru Crosstrek Hybrid,64
2019,WA,Tesla Model 3,3890
2019,WA,Tesla Model S,2585
2019,WA,Tesla Model X,1951
2019,WA,Tesla Roadster,256
2019,WA,Toyota Prius Plug-in,1499
2019,WA,Toyota Prius Prime,1981
2019,WA,Toyota RAV4 EV,270
2019,WA,Volkswagen e-Golf,913
2019,WA,Volvo S90 Plug In,27
2019,WA,Volvo XC60 Plug In,501
2019,WA,Volvo XC90 Plug In,645
2019,WA,Wheego Life,9
2019,WI,Audi A3 Plug In,7
2019,WI,Audi e-tron,2
2019,WI,Azure Transit Connect,2
2019,WI,BMW 3-Series Plug in,7
2019,WI,BMW 5-Series Plug in,12
2019,WI,BMW 7-Series Plug in,3
2019,WI,BMW Active E,1
2019,WI,BMW X5,31
2019,WI,BMW i3,16
2019,WI,BMW i3 REx,52
2019,WI,BMW i8,25
2019,WI,Cadillac ELR,28
2019,WI,Chevrolet Bolt EV,74
2019,WI,Chevrolet Spark,5
2019,WI,Chevrolet Volt,402
2019,WI,Chrysler Pacifica,93
2019,WI,E-Ride EXV,6
2019,WI,Fiat 500e,11
2019,WI,Fisker Karma,7
2019,WI,Ford C-Max Energi,163
2019,WI,Ford Focus EV,29
2019,WI,Ford Fusion Energi,163
2019,WI,Ford Ranger,2
2019,WI,Ford Think Neighbor,3
2019,WI,GEM NEV,43
2019,WI,Honda Accord Plug In,4
2019,WI,Honda Clarity Plug In,39
2019,WI,Hyundai Ioniq Plug In,3
2019,WI,Hyundai Sonata Plug In,3
2019,WI,International Estar,1
2019,WI,Jaguar I-Pace,6
2019,WI,Kia Niro Plug In,15
2019,WI,Kia Optima Plug In,3
2019,WI,Kia Soul EV,2
2019,WI,Mercedes B-Class Electric,5
2019,WI,Mercedes GLC 350e Hybrid,2
2019,WI,Mercedes GLE55e,2
2019,WI,Mini Countryman Plug In,5
2019,WI,Mitsubishi Outlander Plug In,19
2019,WI,Mitsubishi i,15
2019,WI,Nissan Leaf,151
2019,WI,Porsche 918 Spyder,1
2019,WI,Porsche Cayenne S E-Hybrid,15
2019,WI,Porsche Panamera S E-Hybrid,13
2019,WI,Smart forTwo EV,22
2019,WI,Smith Newton,1
2019,WI,Tesla Model 3,122
2019,WI,Tesla Model S,145
2019,WI,Tesla Model X,69
2019,WI,Tesla Roadster,8
2019,WI,Toyota Prius Plug-in,64
2019,WI,Toyota Prius Prime,73
2019,WI,Toyota RAV4 EV,3
2019,WI,Volkswagen e-Golf,2
2019,WI,Volvo S90 Plug In,1
2019,WI,Volvo XC60 Plug In,4
2019,WI,Volvo XC90 Plug In,20
2020,CA,BMW 5-Series Plug in,1
2020,CA,BMW 7-Series Plug in,1
2020,CA,BMW i3 REx,1
2020,CA,Chevrolet Bolt EV,1
2020,CA,Chrysler Pacifica,1
2020,CA,Nissan Leaf,1
2020,CA,Tesla Model 3,1
2020,CA,Tesla Model S,1
2020,CA,Tesla Model X,1
2020,CO,AUDI A3,128
2020,CO,AUDI Q5 E,142
2020,CO,BMW 330E,29
2020,CO,BMW 530E,188
2020,CO,BMW 740E,7
2020,CO,BMW I3,412
2020,CO,BMW I8,34
2020,CO,BMW X3,52
2020,CO,CADILLAC ELR,22
2020,CO,CHEVROLET BOLT EV,891
2020,CO,CHEVROLET SPARK,104
2020,CO,CHEVROLET VOLT,1498
2020,CO,CODA CODA,2
2020,CO,FIAT 500,232
2020,CO,FISKER KARMA,5
2020,CO,FORD C-MAX,404
2020,CO,FORD FOCUS,65
2020,CO,FORD FUSION,569
2020,CO,GEM GEM,18
2020,CO,HONDA ACCORD,6
2020,CO,HONDA CLARITY,275
2020,CO,HYUNDAI IONIQ,28
2020,CO,HYUNDAI KONA,68
2020,CO,HYUNDAI SONATA,14
2020,CO,JAGUAR I-PACE,72
2020,CO,KIA NIRO,283
2020,CO,KIA OPTIMA,44
2020,CO,KIA SOUL,43
2020,CO,MERCEDES-BENZ B-CLASS,6
2020,CO,MERCEDES-BENZ GLC-CLASS,66
2020,CO,MINI COUNTRYMAN,227
2020,CO,MINI HARDTOP,29
2020,CO,MITSUBISHI OUTLANDER,270
2020,CO,NISSAN LEAF,1628
2020,CO,POLARIS GEM,16
2020,CO,PORSCHE 918,5
2020,CO,PORSCHE PANAMERA,29
2020,CO,PORSCHE TAYCAN,28
2020,CO,SMART EQ FORTWO,15
2020,CO,SMART FORTWO ELECTRIC DRIVE,38
2020,CO,SUBARU CROSSTREK,44
2020,CO,TESLA MODEL 3,1745
2020,CO,TESLA MODEL S,1649
2020,CO,TESLA MODEL X,971
2020,CO,TESLA MODEL Y,548
2020,CO,TESLA ROADSTER,18
2020,CO,TOYOTA PRIUS PLUG-IN,218
2020,CO,TOYOTA PRIUS PRIME,627
2020,CO,TOYOTA RAV4,25
2020,CO,TOYOTA RAV4 PRIME,21
2020,CO,VOLKSWAGEN E-GOLF,107
2020,CO,VOLVO S60,10
2020,CO,VOLVO S90,10
2020,CO,VOLVO XC60,206
2020,CO,VOLVO XC90,94
2020,CT,AUDI A3,25
2020,CT,AUDI E-TRON,33
2020,CT,AUDI E-TRON SPORTBACK,7
2020,CT,AUDI Q5 E,27
2020,CT,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,1
2020,CT,BMW 330E,8
2020,CT,BMW 530E,46
2020,CT,BMW 740E,2
2020,CT,BMW 745E,2
2020,CT,BMW I3,75
2020,CT,BMW I8,15
2020,CT,BMW X3,26
2020,CT,BMW X5,79
2020,CT,CADILLAC ELR,2
2020,CT,CHEVROLET BOLT EV,287
2020,CT,CHEVROLET SPARK,4
2020,CT,CHEVROLET VOLT,410
2020,CT,CHRYSLER PACIFICA,79
2020,CT,FIAT 500,16
2020,CT,FISKER KARMA,1
2020,CT,FORD C-MAX,95
2020,CT,FORD FOCUS,17
2020,CT,FORD FUSION,150
2020,CT,HONDA ACCORD,3
2020,CT,HONDA CLARITY,146
2020,CT,HYUNDAI IONIQ,122
2020,CT,HYUNDAI KONA,49
2020,CT,HYUNDAI SONATA,31
2020,CT,JAGUAR I-PACE,25
2020,CT,KIA NIRO,46
2020,CT,KIA OPTIMA,7
2020,CT,KIA SOUL,8
2020,CT,KIA SOUL EV,8
2020,CT,LAND ROVER RANGE ROVER,9
2020,CT,LAND ROVER RANGE ROVER SPORT,15
2020,CT,LINCOLN AVIATOR,12
2020,CT,MCLAREN P1,1
2020,CT,MERCEDES-BENZ B-CLASS,2
2020,CT,MERCEDES-BENZ GLC-CLASS,15
2020,CT,MERCEDES-BENZ GLE-CLASS,3
2020,CT,MINI COUNTRYMAN,20
2020,CT,MINI HARDTOP,11
2020,CT,MITSUBISHI I-MIEV,6
2020,CT,MITSUBISHI OUTLANDER,26
2020,CT,NISSAN LEAF,208
2020,CT,PORSCHE CAYENNE,55
2020,CT,PORSCHE PANAMERA,30
2020,CT,PORSCHE TAYCAN,35
2020,CT,SMART FORTWO,1
2020,CT,SMART FORTWO ELECTRIC DRIVE,5
2020,CT,SUBARU CROSSTREK,58
2020,CT,TESLA MODEL 3,966
2020,CT,TESLA MODEL S,492
2020,CT,TESLA MODEL X,271
2020,CT,TESLA MODEL Y,404
2020,CT,TESLA ROADSTER,7
2020,CT,TOYOTA PRIUS PLUG-IN,205
2020,CT,TOYOTA PRIUS PRIME,557
2020,CT,TOYOTA RAV4,1
2020,CT,TOYOTA RAV4 PRIME,77
2020,CT,VOLKSWAGEN E-GOLF,39
2020,CT,VOLVO S60,13
2020,CT,VOLVO S90,8
2020,CT,VOLVO V60,1
2020,CT,VOLVO XC60,44
2020,CT,VOLVO XC90,86
2020,FL,Audi A3 Plug In,55
2020,FL,Audi A8 Plug In,4
2020,FL,Audi Q5 Plug In,49
2020,FL,Audi e-tron,67
2020,FL,Audi e-tron Sportback,19
2020,FL,BMW 3-Series Plug in,67
2020,FL,BMW 5-Series Plug in,51
2020,FL,BMW 7-Series Plug in,54
2020,FL,BMW X3,32
2020,FL,BMW X5,74
2020,FL,BMW i3,72
2020,FL,BMW i3 REx,79
2020,FL,BMW i8,76
2020,FL,Bentley Bentayga,4
2020,FL,Cadillac CT6,41
2020,FL,Cadillac ELR,66
2020,FL,Chevrolet Bolt EV,101
2020,FL,Chevrolet Spark,59
2020,FL,Chevrolet Volt,113
2020,FL,Chrysler Pacifica,88
2020,FL,Fiat 500e,70
2020,FL,Fisker Karma,51
2020,FL,Ford C-Max Energi,94
2020,FL,Ford Focus EV,53
2020,FL,Ford Fusion Energi,105
2020,FL,Ford Mustang Mach-E,1
2020,FL,Honda Accord Plug In,19
2020,FL,Honda Clarity Plug In,85
2020,FL,Hyundai Ioniq EV,22
2020,FL,Hyundai Ioniq Plug In,38
2020,FL,Hyundai Kona Electric,39
2020,FL,Hyundai Sonata Plug In,45
2020,FL,International Estar,1
2020,FL,Jaguar I-Pace,68
2020,FL,Karma Revero,32
2020,FL,Kia Niro EV,23
2020,FL,Kia Niro Plug In,64
2020,FL,Kia Optima Plug In,32
2020,FL,Kia Soul EV,39
2020,FL,Land Rover Range Rover Plug In,37
2020,FL,Lincoln Aviator Plug In,51
2020,FL,Mclaren P1,10
2020,FL,Mercedes B-Class Electric,37
2020,FL,Mercedes C350e Plug In,28
2020,FL,Mercedes GLC 350e Hybrid,48
2020,FL,Mercedes GLE55e,26
2020,FL,Mercedes S550e,23
2020,FL,Mini Countryman Plug In,55
2020,FL,Mini Hardtop 2 Door EV,18
2020,FL,Mitsubishi Outlander Plug In,76
2020,FL,Mitsubishi i,52
2020,FL,Nissan Leaf,103
2020,FL,Porsche 918 Spyder,2
2020,FL,Porsche Cayenne S E-Hybrid,41
2020,FL,Porsche Panamera S E-Hybrid,66
2020,FL,Porsche Taycan,56
2020,FL,Smart EQ ForTwo,2
2020,FL,Smart forTwo EV,83
2020,FL,Smart forTwo EV Cabrio,65
2020,FL,Subaru Crosstrek Hybrid,8
2020,FL,Tesla Model 3,112
2020,FL,Tesla Model S,101
2020,FL,Tesla Model X,101
2020,FL,Tesla Model Y,86
2020,FL,Tesla Roadster,38
2020,FL,Toyota Prius Plug-in,94
2020,FL,Toyota Prius Prime,84
2020,FL,Toyota RAV4 EV,12
2020,FL,Toyota RAV4 Prime,12
2020,FL,Volkswagen e-Golf,56
2020,FL,Volvo S60 Plug In,46
2020,FL,Volvo S90 Plug In,32
2020,FL,Volvo V60 Plug In,1
2020,FL,Volvo XC60 Plug In,63
2020,FL,Volvo XC90 Plug In,62
2020,FL,Wheego Life,3
2020,ME,AUDI A3,11
2020,ME,AUDI E-TRON,9
2020,ME,AUDI Q5 E,9
2020,ME,BMW 330E,3
2020,ME,BMW 530E,9
2020,ME,BMW 745E,1
2020,ME,BMW I3,43
2020,ME,BMW I8,5
2020,ME,BMW X3,9
2020,ME,BMW X5,29
2020,ME,CADILLAC ELR,3
2020,ME,CHEVROLET BOLT EV,219
2020,ME,CHEVROLET SPARK,4
2020,ME,CHEVROLET VOLT,281
2020,ME,CHRYSLER PACIFICA,60
2020,ME,FIAT 500,6
2020,ME,FORD C-MAX,177
2020,ME,FORD FOCUS,5
2020,ME,FORD FUSION,267
2020,ME,GEM GEM,17
2020,ME,HONDA ACCORD,1
2020,ME,HONDA CLARITY,102
2020,ME,HYUNDAI IONIQ,117
2020,ME,HYUNDAI KONA,91
2020,ME,HYUNDAI SONATA,34
2020,ME,JAGUAR I-PACE,6
2020,ME,KIA NIRO,52
2020,ME,KIA OPTIMA,3
2020,ME,KIA SOUL,17
2020,ME,KIA SOUL EV,7
2020,ME,LAND ROVER RANGE ROVER,1
2020,ME,LINCOLN AVIATOR,2
2020,ME,MERCEDES-BENZ B-CLASS,2
2020,ME,MERCEDES-BENZ GLC-CLASS,7
2020,ME,MERCEDES-BENZ GLE-CLASS,3
2020,ME,MERCEDES-BENZ S-CLASS,1
2020,ME,MINI COUNTRYMAN,6
2020,ME,MINI HARDTOP,5
2020,ME,MITSUBISHI I-MIEV,10
2020,ME,MITSUBISHI OUTLANDER,20
2020,ME,NISSAN LEAF,319
2020,ME,POLARIS ASPHALT,1
2020,ME,POLARIS GEM,11
2020,ME,PORSCHE CAYENNE,5
2020,ME,PORSCHE PANAMERA,2
2020,ME,PORSCHE TAYCAN,2
2020,ME,SMART EQ FORTWO,5
2020,ME,SMART FORTWO,6
2020,ME,SMART FORTWO ELECTRIC DRIVE,7
2020,ME,SUBARU CROSSTREK,75
2020,ME,TESLA MODEL 3,296
2020,ME,TESLA MODEL S,109
2020,ME,TESLA MODEL X,63
2020,ME,TESLA MODEL Y,80
2020,ME,TIANJIN QINGYUAN ELECTRIC VEHICLE CO MILES ZX40ST,1
2020,ME,TOYOTA PRIUS PLUG-IN,253
2020,ME,TOYOTA PRIUS PRIME,530
2020,ME,TOYOTA RAV4 PRIME,36
2020,ME,VOLKSWAGEN E-GOLF,33
2020,ME,VOLVO S90,1
2020,ME,VOLVO XC60,18
2020,ME,VOLVO XC90,34
2020,MN,AUDI A3,45
2020,MN,AUDI E-TRON,62
2020,MN,AUDI E-TRON SPORTBACK,9
2020,MN,AUDI Q5 E,28
2020,MN,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,2
2020,MN,BMW 330E,7
2020,MN,BMW 530E,41
2020,MN,BMW 740E,2
2020,MN,BMW I3,123
2020,MN,BMW I8,11
2020,MN,BMW X3,23
2020,MN,BMW X5,80
2020,MN,CADILLAC ELR,6
2020,MN,CHEVROLET BOLT EV,460
2020,MN,CHEVROLET BOLT INCOMPLETE,3
2020,MN,CHEVROLET SPARK,14
2020,MN,CHEVROLET VOLT,783
2020,MN,CHRYSLER PACIFICA,251
2020,MN,FIAT 500,52
2020,MN,FISKER KARMA,1
2020,MN,FORD C-MAX,230
2020,MN,FORD FOCUS,14
2020,MN,FORD FUSION,275
2020,MN,GEM GEM,24
2020,MN,HONDA ACCORD,1
2020,MN,HONDA CLARITY,76
2020,MN,HYUNDAI IONIQ,9
2020,MN,HYUNDAI KONA,16
2020,MN,HYUNDAI SONATA,6
2020,MN,JAGUAR I-PACE,22
2020,MN,KIA NIRO,52
2020,MN,KIA OPTIMA,2
2020,MN,KIA SOUL,2
2020,MN,KIA SOUL EV,2
2020,MN,LAND ROVER RANGE ROVER,2
2020,MN,LAND ROVER RANGE ROVER SPORT,5
2020,MN,LINCOLN AVIATOR,8
2020,MN,MERCEDES-BENZ B-CLASS,4
2020,MN,MERCEDES-BENZ GLC-CLASS,17
2020,MN,MERCEDES-BENZ S-CLASS,1
2020,MN,MINI COUNTRYMAN,22
2020,MN,MINI HARDTOP,7
2020,MN,MITSUBISHI I-MIEV,16
2020,MN,MITSUBISHI OUTLANDER,209
2020,MN,NISSAN LEAF,506
2020,MN,ORANGE EV LLC T-SERIES PURE ELECTRIC TERMINAL TRUCK,1
2020,MN,POLARIS GEM,16
2020,MN,POLESTAR PS2,1
2020,MN,PORSCHE 918,1
2020,MN,PORSCHE CAYENNE,38
2020,MN,PORSCHE PANAMERA,11
2020,MN,PORSCHE TAYCAN,18
2020,MN,SMART EQ FORTWO,1
2020,MN,SMART FORTWO,1
2020,MN,SMART FORTWO ELECTRIC DRIVE,3
2020,MN,SUBARU CROSSTREK,2
2020,MN,TESLA MODEL 3,907
2020,MN,TESLA MODEL S,491
2020,MN,TESLA MODEL X,338
2020,MN,TESLA MODEL Y,349
2020,MN,TESLA ROADSTER,2
2020,MN,TOYOTA PRIUS PLUG-IN,98
2020,MN,TOYOTA PRIUS PRIME,217
2020,MN,TOYOTA RAV4,2
2020,MN,TOYOTA RAV4 PRIME,8
2020,MN,VOLKSWAGEN E-GOLF,75
2020,MN,VOLVO S60,10
2020,MN,VOLVO S90,8
2020,MN,VOLVO V60,3
2020,MN,VOLVO XC60,78
2020,MN,VOLVO XC90,97
2020,MN,WHEEGO ELECTRIC CARS WHEEGO,1
2020,MT,AUDI A3,9
2020,MT,AUDI E-TRON,10
2020,MT,AUDI E-TRON SPORTBACK,1
2020,MT,AUDI Q5 E,12
2020,MT,BMW 330E,2
2020,MT,BMW 530E,5
2020,MT,BMW 740E,1
2020,MT,BMW I3,13
2020,MT,BMW I8,17
2020,MT,BMW X3,1
2020,MT,BMW X5,7
2020,MT,BYD E6,1
2020,MT,CADILLAC CT6,1
2020,MT,CADILLAC ELR,1
2020,MT,CHEVROLET BOLT EV,30
2020,MT,CHEVROLET SPARK,5
2020,MT,CHEVROLET VOLT,68
2020,MT,CHRYSLER PACIFICA,26
2020,MT,FERRARI SF90 STRADALE,1
2020,MT,FIAT 500,10
2020,MT,FISKER KARMA,6
2020,MT,FORD C-MAX,21
2020,MT,FORD FOCUS,2
2020,MT,FORD FUSION,35
2020,MT,GEM GEM,5
2020,MT,HONDA ACCORD,1
2020,MT,HONDA CLARITY,11
2020,MT,HYUNDAI IONIQ,4
2020,MT,HYUNDAI KONA,2
2020,MT,HYUNDAI SONATA,1
2020,MT,JAGUAR I-PACE,4
2020,MT,KIA NIRO,3
2020,MT,KIA OPTIMA,1
2020,MT,KIA SOUL,4
2020,MT,LAND ROVER RANGE ROVER,2
2020,MT,LAND ROVER RANGE ROVER SPORT,2
2020,MT,LINCOLN AVIATOR,1
2020,MT,MCLAREN P1,10
2020,MT,MERCEDES-BENZ B-CLASS,1
2020,MT,MERCEDES-BENZ GLC-CLASS,1
2020,MT,MERCEDES-BENZ GLE-CLASS,2
2020,MT,MINI COUNTRYMAN,2
2020,MT,MITSUBISHI I-MIEV,1
2020,MT,MITSUBISHI OUTLANDER,2
2020,MT,NISSAN LEAF,36
2020,MT,POLARIS GEM,3
2020,MT,PORSCHE 918,16
2020,MT,PORSCHE CAYENNE,11
2020,MT,PORSCHE PANAMERA,14
2020,MT,PORSCHE TAYCAN,11
2020,MT,SMART FORTWO ELECTRIC DRIVE,3
2020,MT,SUBARU CROSSTREK,1
2020,MT,TESLA MODEL 3,77
2020,MT,TESLA MODEL S,79
2020,MT,TESLA MODEL X,70
2020,MT,TESLA MODEL Y,34
2020,MT,TESLA ROADSTER,2
2020,MT,TOYOTA PRIUS PLUG-IN,9
2020,MT,TOYOTA PRIUS PRIME,32
2020,MT,TOYOTA RAV4 PRIME,1
2020,MT,VOLKSWAGEN E-GOLF,7
2020,MT,VOLVO XC60,3
2020,MT,VOLVO XC90,14
2020,NJ,AUDI A3,106
2020,NJ,AUDI A8 E,5
2020,NJ,AUDI E-TRON,287
2020,NJ,AUDI E-TRON SPORTBACK,27
2020,NJ,AUDI Q5 E,81
2020,NJ,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,8
2020,NJ,BENTLEY BENTAYGA,1
2020,NJ,BMW 330E,104
2020,NJ,BMW 530E,503
2020,NJ,BMW 740E,91
2020,NJ,BMW 745E,22
2020,NJ,BMW I3,506
2020,NJ,BMW I8,327
2020,NJ,BMW X3,74
2020,NJ,BMW X5,463
2020,NJ,CADILLAC CT6,16
2020,NJ,CADILLAC ELR,63
2020,NJ,CHEVROLET BOLT EV,685
2020,NJ,CHEVROLET IMPALA,2
2020,NJ,CHEVROLET SPARK,56
2020,NJ,CHEVROLET VOLT,814
2020,NJ,CHRYSLER PACIFICA,353
2020,NJ,FIAT 500,75
2020,NJ,FISKER KARMA,41
2020,NJ,FORD C-MAX,529
2020,NJ,FORD ESCAPE,1
2020,NJ,FORD FOCUS,87
2020,NJ,FORD FUSION,824
2020,NJ,GEM GEM,163
2020,NJ,HONDA ACCORD,25
2020,NJ,HONDA CLARITY,661
2020,NJ,HONDA FIT,18
2020,NJ,HYUNDAI IONIQ,569
2020,NJ,HYUNDAI KONA,325
2020,NJ,HYUNDAI SONATA,131
2020,NJ,JAGUAR I-PACE,180
2020,NJ,KARMA REVERO,6
2020,NJ,KIA NIRO,170
2020,NJ,KIA OPTIMA,90
2020,NJ,KIA SOUL,51
2020,NJ,KIA SOUL EV,100
2020,NJ,LAND ROVER RANGE ROVER,28
2020,NJ,LAND ROVER RANGE ROVER SPORT,42
2020,NJ,LINCOLN AVIATOR,49
2020,NJ,MCLAREN P1,4
2020,NJ,MERCEDES-BENZ B-CLASS,30
2020,NJ,MERCEDES-BENZ C-CLASS,8
2020,NJ,MERCEDES-BENZ GLC-CLASS,265
2020,NJ,MERCEDES-BENZ GLE-CLASS,80
2020,NJ,MERCEDES-BENZ S-CLASS,8
2020,NJ,MILES ZX50S AD,2
2020,NJ,MINI COUNTRYMAN,123
2020,NJ,MINI HARDTOP,27
2020,NJ,MITSUBISHI FUSO FEC7US / ECANTER,2
2020,NJ,MITSUBISHI I-MIEV,36
2020,NJ,MITSUBISHI OUTLANDER,190
2020,NJ,NISSAN LEAF,633
2020,NJ,POLARIS ASPHALT,2
2020,NJ,POLARIS GEM,144
2020,NJ,PORSCHE 918,9
2020,NJ,PORSCHE CAYENNE,295
2020,NJ,PORSCHE PANAMERA,215
2020,NJ,PORSCHE TAYCAN,101
2020,NJ,PROTERRA TRANSIT BUS,3
2020,NJ,SMART EQ FORTWO,108
2020,NJ,SMART FORTWO,40
2020,NJ,SMART FORTWO ELECTRIC DRIVE,82
2020,NJ,SMITH ELECTRIC VEHICLES SMITH ELECTRIC VEHICLES,2
2020,NJ,SUBARU CROSSTREK,231
2020,NJ,TESLA MODEL 3,1187
2020,NJ,TESLA MODEL S,1008
2020,NJ,TESLA MODEL X,947
2020,NJ,TESLA MODEL Y,527
2020,NJ,TESLA ROADSTER,36
2020,NJ,TIANJIN QINGYUAN ELECTRIC VEHICLE CO MILES ZX40ST,3
2020,NJ,TOYOTA PRIUS PLUG-IN,659
2020,NJ,TOYOTA PRIUS PRIME,919
2020,NJ,TOYOTA RAV4,8
2020,NJ,TOYOTA RAV4 PRIME,82
2020,NJ,VOLKSWAGEN E-GOLF,203
2020,NJ,VOLVO S60,25
2020,NJ,VOLVO S90,51
2020,NJ,VOLVO XC60,164
2020,NJ,VOLVO XC90,291
2020,NJ,WORKHORSE E-GEN PLUG IN HYBRID,2
2020,NM,AUDI A3,7
2020,NM,AUDI E-TRON,4
2020,NM,AUDI E-TRON SPORTBACK,1
2020,NM,AUDI Q5 E,2
2020,NM,BMW 330E,6
2020,NM,BMW 530E,2
2020,NM,BMW I3,23
2020,NM,BMW I8,3
2020,NM,BMW X3,12
2020,NM,BMW X5,14
2020,NM,CADILLAC ELR,3
2020,NM,CHEVROLET BOLT EV,67
2020,NM,CHEVROLET SPARK,3
2020,NM,CHEVROLET VOLT,43
2020,NM,CHRYSLER PACIFICA,15
2020,NM,FIAT 500,9
2020,NM,FORD C-MAX,8
2020,NM,FORD FOCUS,1
2020,NM,FORD FUSION,18
2020,NM,HONDA CLARITY,8
2020,NM,HYUNDAI IONIQ,2
2020,NM,HYUNDAI KONA,1
2020,NM,HYUNDAI SONATA,2
2020,NM,JAGUAR I-PACE,5
2020,NM,KIA NIRO,10
2020,NM,KIA OPTIMA,1
2020,NM,KIA SOUL,1
2020,NM,LAND ROVER RANGE ROVER,1
2020,NM,LAND ROVER RANGE ROVER SPORT,1
2020,NM,LINCOLN AVIATOR,4
2020,NM,MERCEDES-BENZ GLC-CLASS,2
2020,NM,MINI COUNTRYMAN,2
2020,NM,MINI HARDTOP,5
2020,NM,MITSUBISHI OUTLANDER,3
2020,NM,NISSAN LEAF,45
2020,NM,PORSCHE CAYENNE,4
2020,NM,PORSCHE PANAMERA,2
2020,NM,PORSCHE TAYCAN,5
2020,NM,SMART FORTWO,1
2020,NM,SMART FORTWO ELECTRIC DRIVE,2
2020,NM,SUBARU CROSSTREK,1
2020,NM,TESLA MODEL 3,124
2020,NM,TESLA MODEL S,41
2020,NM,TESLA MODEL X,25
2020,NM,TESLA MODEL Y,62
2020,NM,TOYOTA PRIUS PLUG-IN,6
2020,NM,TOYOTA PRIUS PRIME,40
2020,NM,TOYOTA RAV4,1
2020,NM,TOYOTA RAV4 PRIME,1
2020,NM,VOLKSWAGEN E-GOLF,11
2020,NM,VOLVO S90,1
2020,NM,VOLVO V60,1
2020,NM,VOLVO XC60,2
2020,NM,VOLVO XC90,6
2020,NY,AUDI A3,123
2020,NY,AUDI A7 E,1
2020,NY,AUDI A8 E,14
2020,NY,AUDI E-TRON,189
2020,NY,AUDI E-TRON SPORTBACK,46
2020,NY,AUDI Q5 E,126
2020,NY,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,6
2020,NY,BENTLEY BENTAYGA,3
2020,NY,BLUE BIRD BB CONVENTIONAL,1
2020,NY,BMW 330E,86
2020,NY,BMW 530E,611
2020,NY,BMW 740E,51
2020,NY,BMW 745E,36
2020,NY,BMW I3,476
2020,NY,BMW I8,207
2020,NY,BMW X3,188
2020,NY,BMW X5,648
2020,NY,BYD E6,1
2020,NY,CADILLAC CT6,6
2020,NY,CADILLAC ELR,45
2020,NY,CHANJE CHANJE TRUCK,1
2020,NY,CHEVROLET BOLT EV,1288
2020,NY,CHEVROLET BOLT INCOMPLETE,3
2020,NY,CHEVROLET SPARK,39
